Family,FHC633,FHC636,FHC644,FHC649,FHC659,FHC671,FHC680,FHC705,FHC712,FHC724,FM106,FM130,FM14,FM174,FM195,FM245,FM321,FM332,FM359,FM373,FM376,FM380,FM382,FM383,FM386,FM403,FM405,FM44,FM506,FM55,FM589,FM594,FM6,FM608,FM610,FM62,FM63,FM65,FM72,FM73
PWY-5173: superpathway of acetyl-CoA biosynthesis,12.4608,24.5895,14.9833,68.3535,77.7928,48.6664,23.7816,7.68483,47.038,17.8787,38.4104,3.26766,19.4987,33.8499,16.092,67.1532,12.2203,82.3492,33.0276,37.8348,68.6565,32.7014,179.983,50.4454,28.5607,12.1007,10.055,79.6179,12.2741,33.7648,21.5664,50.0481,21.286,38.9586,236.786,33.5564,78.6611,48.7883,15.0273,65.7682
PWY-5177: glutaryl-CoA degradation,0,0,0,0,0,0,0,0,0.341829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-5180: toluene degradation I (aerobic) (via o-cresol),0,0,0,0,0,0,0,0,0,2.34292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-5182: toluene degradation II (aerobic) (via 4-methylcatechol),0,0,0,0,0,0,0,0,0,2.34292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate),193.002,211.621,149.567,371.042,550.426,313.012,168.888,129.443,294.206,209.742,266.64,260.966,331.973,144.164,239.183,520.595,281.49,350.247,265.468,364.433,350.328,151.285,319.325,456.663,328.686,175.115,256.751,486.557,197.43,511.17,246.702,163.604,426.822,157.364,437.893,84.8414,376.785,559.651,254.436,510.218
PWY-5189: tetrapyrrole biosynthesis II (from glycine),172.89,195.014,104.087,329.975,473.635,276.576,151.05,106.084,193.216,137.143,210.738,154.851,301.701,122.438,222.751,300.737,265.183,235.23,203.047,285.657,187.777,76.2429,213.112,376.493,247.903,151.912,222.158,403.262,183.721,427.117,227.4,101.838,350.685,140.463,276.753,58.1617,354.339,494.764,185.689,478.119
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation),38.4568,77.0111,62.5562,100.012,82.6163,89.4182,83.9133,78.68,136.081,82.0826,124.123,90.3085,91.6402,28.8264,125.772,50.5781,106.05,87.7312,60.6767,156.728,159.801,65.7474,134.015,153.032,134.178,56.3659,90.1505,86.8454,74.2983,139.077,91.8009,29.6101,134.35,77.7188,154.544,54.8979,153.405,143.122,100.093,129.66
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration),144.294,87.5154,79.4302,69.789,109.854,53.7949,134.194,157.952,194.955,177.272,123.516,180.669,150.318,107.467,170.526,118.181,133.851,86.6641,141.284,175.704,195.536,181.121,260.872,141.661,159.109,68.7341,79.3717,108.358,97.5639,119.67,86.3125,89.168,226.936,125.068,226.289,79.6046,142.217,107.893,124.483,119.194
PWY-5367: petroselinate biosynthesis,1.63177,6.67426,13.0083,1.2105,0,2.4149,9.19876,0,17.3655,10.1933,28.5472,0.982979,8.86262,2.26763,4.33113,0,0,13.799,20.162,1.91078,2.10594,0,9.41509,1.95257,6.87837,1.77945,1.90176,13.3634,2.2985,2.51489,6.87849,0,34.4513,0,0.611388,0,6.85471,0.527302,0,8.17128
PWY-5384: sucrose degradation IV (sucrose phosphorylase),6.3142,1.92669,8.29354,2.0074,3.35365,6.46555,11.4418,4.68377,19.9157,40.0241,41.6075,40.4311,7.61161,0,9.36304,7.26503,2.39696,24.9939,26.5754,6.11039,13.6483,10.5507,58.3763,8.59392,3.66482,3.98526,8.71516,19.9347,1.7194,7.93208,3.53231,7.81398,44.8018,7.01075,3.28039,3.40742,8.42923,2.77406,1.1048,9.63873
PWY-5415: catechol degradation I (meta-cleavage pathway),0,0,0,0,0,0,0,0,0,1.66251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle",28.7874,1.43841,1.34697,1.77082,0,4.81346,30.685,0,6.93466,0,9.36772,6.74997,35.3506,0,31.9337,3.69029,15.7746,0,0,18.0622,15.1104,0,12.3743,10.9407,17.3583,11.3937,5.35432,0,17.5224,6.22646,12.8625,15.0059,18.0147,0,10.7503,7.71705,15.4313,0,0,3.24573
PWY-5484: glycolysis II (from fructose 6-phosphate),75.8294,173.811,107.319,219.297,268.495,273.56,98.5653,165.906,183.419,155.835,218.061,189.198,175.496,62.9289,229.115,99.0038,103.566,167.401,157.57,272.93,225.607,155.766,268.174,349.122,224.579,107.128,187.392,212.88,117.694,324.61,212.035,52.4918,219.447,160.809,153.604,63.4491,297.476,440.385,163.368,218.711
PWY-5505: L-glutamate and L-glutamine biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0,1.17495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-5509: adenosylcobalamin biosynthesis from cobyrinate a,c-diamide I",0,0,0,2.91576,0,0,0,0,0,0,0,0,5.03709,0,0,0,8.9989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78413,0,0,0,0,5.331
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation,0,0,0,0,0,0,0,0,0.731671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-5659: GDP-mannose biosynthesis,26.1209,40.8217,25.9674,51.0635,26.1963,31.4146,46.4391,25.7374,74.0102,53.0381,41.2117,57.6949,50.0267,54.3286,30.1376,113.665,38.3401,42.0207,62.3539,64.3019,65.1204,7.71711,64.3452,33.9384,61.7322,34.4001,37.0009,48.7328,60.6982,16.8709,33.2674,37.3123,74.5283,16.9492,121.886,29.5863,66.2211,32.5397,43.6092,33.2213
PWY-5667: CDP-diacylglycerol biosynthesis I,208.434,240.86,178.408,397.198,604.903,354.497,219.516,223.223,263.085,276.344,318.622,392.726,337.118,132.874,288.135,419.217,272.959,336.951,271.258,345.691,373.419,313.829,434.134,494.506,352.342,181.919,250.849,500.814,223.408,524.323,261.265,128.161,457.411,235.689,290.545,102.345,411.957,572.001,281.575,578.434
PWY-5675: nitrate reduction V (assimilatory),0,1.67474,0,2.21918,2.88941,0.238744,1.54355,3.8957,0,0.501619,2.39528,4.21006,1.24138,0,0.589203,0,5.08754,6.34973,16.3981,0.402489,1.78723,0.769062,10.7274,1.91654,2.8981,0.96393,0,0.665579,0.266694,1.84052,0,19.8249,0,1.20046,52.4475,7.22314,0,1.35438,0,0.184376
PWY-5676: acetyl-CoA fermentation to butanoate II,20.6064,18.7262,8.86074,18.4999,16.3133,3.37663,13.3566,4.74922,18.6578,27.7281,13.3112,8.35244,5.09323,0,27.2249,19.0039,10.8595,10.5172,12.6387,16.1706,42.4767,12.6537,75.2879,11.4743,3.21667,5.15584,16.0215,9.53606,8.12328,12.928,15.6148,13.5876,5.87539,5.14292,36.9291,4.59365,27.8323,5.9147,17.6642,28.6819
PWY-5686: UMP biosynthesis,352.679,317.272,158.397,435.771,559.875,433.489,367.485,362.677,412.468,290.708,373.799,399.118,612.688,286.163,435.186,666.804,643.925,335.347,336.282,495.305,403.132,293.115,551.112,555.588,384.847,244.69,311.814,476.791,319.891,579.032,343.485,130.327,713.743,273.224,532.182,198.865,529.064,694.515,336.876,590.987
PWY-5690: TCA cycle II (plants and fungi),42.8156,0.728071,0.686228,0.891422,0,2.46395,48.9246,0,3.59764,0,4.95104,5.58462,56.1579,27.8545,27.414,1.87089,67.9267,0,0,10.7793,7.98805,0,6.34727,5.73927,13.8248,32.4162,11.5181,0,35.3175,3.23526,7.30571,8.27816,69.4647,0,5.49227,4.11064,8.11746,0,0,1.64295
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation,327.466,301.691,198.476,301.898,348.561,341.972,400.718,254.538,352.614,386.849,337.045,601.494,505.466,259.84,354.035,532.576,570.887,227.887,333.494,358.753,436.214,440.259,497.523,410.843,354.764,221.359,221.454,313.104,294.173,403.289,255.335,163.385,539.924,318.694,423.894,174.437,417.362,508.807,383.899,422.874
PWY-5723: Rubisco shunt,0,0,0,6.38362,2.73062,3.2495,5.64507,4.69419,124.793,8.63135,24.6952,4.01257,1.42807,0,8.56255,0,0,1.02123,0,0,17.5294,0,5.47269,1.77335,0.792643,1.22087,3.8261,0,3.20859,0.230847,0,0,0.559919,3.89054,50.7607,1.96311,80.442,27.9335,0,2.9879
PWY-5747: 2-methylcitrate cycle II,0,0,0,0,0,0,2.68352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547135,0,0,0,0,0,0,0,0,0,0,0,1.1576
"PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)",82.8977,29.54,40.8298,36.5795,35.9189,37.3074,87.1319,32.6322,60.21,21.5667,71.4118,131.419,153.496,89.254,113.072,93.0727,201.306,33.1767,60.7091,125.789,89.1244,104.779,22.867,100.725,128.218,68.1815,55.4579,100.945,107.657,126.996,74.5218,64.8119,168.284,36.4828,45.3942,32.1539,76.3332,107.713,36.6081,45.1144
"PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I",82.8977,29.54,40.8298,36.5795,35.9189,37.3074,87.1319,32.6322,60.21,21.5667,71.4118,131.419,153.496,89.254,113.072,93.0727,201.306,33.1767,60.7091,125.789,89.1244,104.779,22.867,100.725,128.218,68.1815,55.4579,100.945,107.657,126.996,74.5218,64.8119,168.284,36.4828,45.3942,32.1539,76.3332,107.713,36.6081,45.1144
PWY-5838: superpathway of menaquinol-8 biosynthesis I,45.0303,19.342,0,64.028,46.1618,15.2332,96.2952,48.9953,0,37.352,13.9781,126.342,54.0801,58.9985,59.4513,0,51.7437,15.3149,27.6105,56.9385,96.3188,143.282,23.1253,46.3529,137.247,54.949,53.9457,30.6884,77.8313,12.9339,2.52913,46.9155,14.3812,0,94.6544,36.9887,26.7922,4.23381,54.8763,29.5833
PWY-5840: superpathway of menaquinol-7 biosynthesis,70.9935,4.32977,26.581,56.5468,0,53.5573,91.1306,47.2945,13.3279,0,7.4243,32.4985,202.53,90.0065,110.89,90.8322,242.238,34.485,65.5915,111.473,27.378,46.0729,0,50.4566,82.795,69.4618,73.4633,40.2782,107.821,45.3123,41.5515,34.4741,121.621,18.6797,32.4662,38.9393,81.0833,117.563,50.6131,50.1896
PWY-5855: ubiquinol-7 biosynthesis (prokaryotic),1.31131,0,0,0,0,0,0,26.2328,0,0,5.34856,0,0,0,0,0,0,1.66478,0,0,0,1.25621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-5856: ubiquinol-9 biosynthesis (prokaryotic),1.31131,0,0,0,0,0,0,26.2328,0,0,5.34856,0,0,0,0,0,0,1.66478,0,0,0,1.25621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-5857: ubiquinol-10 biosynthesis (prokaryotic),1.31131,0,0,0,0,0,0,26.2328,0,0,5.34856,0,0,0,0,0,0,1.66478,0,0,0,1.25621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis,32.6232,13.3711,0,45.5867,31.9489,10.2974,72.0255,36.3728,0,27.3326,9.48058,133.41,37.9776,43.6165,42.9329,0,35.9679,10.3944,19.1985,40.2522,73.661,128.511,15.9239,32.0402,115.019,41.3636,39.5614,21.0386,58.3562,8.70476,1.69143,36.6579,9.6943,0,68.349,28.4075,18.2825,2.83043,40.6771,20.1618
PWY-5863: superpathway of phylloquinol biosynthesis,17.1034,5.95965,0,28.0583,0.607564,15.0271,3.48936,1.64742,16.5921,9.00874,17.2789,2.1945,7.33041,18.0555,0,7.11983,11.1243,5.39138,4.67601,22.9,11.5109,6.55062,9.67744,30.6484,56.5303,1.77262,7.19024,3.55213,0.87344,7.24458,5.35017,5.31946,1.70757,10.4227,5.70612,0,13.4717,41.4223,5.09531,3.99246
PWY-5897: superpathway of menaquinol-11 biosynthesis,126.311,63.0163,66.6622,79.5778,80.5318,86.0512,148.609,63.1705,115.848,49.3694,119.857,141.539,240.051,117.028,149.496,174.715,294.448,71.4173,115.114,176.633,147.329,145.927,55.1617,172.797,170.02,101.766,100.231,160.765,156.949,196.374,122.935,86.3835,253.703,62.6533,109.22,58.0893,146.259,179.149,71.9278,92.3339
PWY-5898: superpathway of menaquinol-12 biosynthesis,126.311,63.0163,66.6622,79.5778,80.5318,86.0512,148.609,63.1705,115.848,49.3694,119.857,141.539,240.051,117.028,149.496,174.715,294.448,71.4173,115.114,176.633,147.329,145.927,55.1617,172.797,170.02,101.766,100.231,160.765,156.949,196.374,122.935,86.3835,253.703,62.6533,109.22,58.0893,146.259,179.149,71.9278,92.3339
PWY-5899: superpathway of menaquinol-13 biosynthesis,126.311,63.0163,66.6622,79.5778,80.5318,86.0512,148.609,63.1705,115.848,49.3694,119.857,141.539,240.051,117.028,149.496,174.715,294.448,71.4173,115.114,176.633,147.329,145.927,55.1617,172.797,170.02,101.766,100.231,160.765,156.949,196.374,122.935,86.3835,253.703,62.6533,109.22,58.0893,146.259,179.149,71.9278,92.3339
PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate),12.5779,6.58552,0,12.8053,2.40733,8.13786,4.04536,1.99916,11.3525,9.23587,13.6065,2.62591,7.34284,7.97789,0,4.63403,8.47672,5.68584,5.02307,15.6471,12.1926,5.49965,13.47,14.7428,30.3198,1.89168,7.2769,3.29541,1.02505,5.91923,3.90752,4.51363,2.02666,8.7647,26.3476,0,14.686,6.83588,4.96339,4.05752
PWY-5913: TCA cycle VI (obligate autotrophs),45.7919,106.762,67.4238,217.179,345.516,160.342,65.9592,77.8806,113.11,110.708,131.168,130.569,80.1807,8.4995,104.068,25.7976,77.7365,226.846,97.2399,141.862,174.013,68.1938,164.434,239.678,221.618,58.5558,120.415,277.768,66.3814,156.533,111.483,31.8224,115.578,96.0081,125.806,36.34,154.969,248.901,134.886,230.709
PWY-5918: superpathay of heme biosynthesis from glutamate,177.071,165.945,102.145,308.422,480.414,248.964,150.098,117.764,164.25,142.628,180.157,210.212,299.863,127.981,202.312,278.651,251.886,277.828,158.144,231.687,225.372,144.536,228.053,351.533,255.467,144.88,191.29,385.539,180.508,368.948,199.379,124.075,341.905,137.737,293.719,64.5312,345.838,426.117,201.041,454.914
PWY-5920: superpathway of heme biosynthesis from glycine,38.3243,132.839,69.1613,150.291,148.283,182.18,50.8946,75.7312,112.834,61.2865,125.483,168.471,107.628,6.62,135.849,38.8964,68.3452,87.1209,109.222,176.442,143.894,97.5724,72.3595,236.633,197.732,72.428,133.322,160.367,91.7825,265.197,157.356,65.2439,153.674,96.7835,142.378,47.7873,234.991,345.452,114.909,209.598
PWY-5971: palmitate biosynthesis II (bacteria and plants),73.3976,181.536,117.768,95.1397,0,153.997,148.67,0,178.604,172.204,265.069,73.5041,206.5,82.2591,178.009,0,0,313.006,203.856,116.527,133.931,0,227.789,146.22,219.888,78.8283,105.534,359.366,108.359,164.661,186.233,0,309.521,0,53.599,0,281.469,48.4413,0,361.912
PWY-5973: cis-vaccenate biosynthesis,197.643,336.143,145.077,485.059,675.528,458.295,291.6,237.505,281.722,245.902,348.597,360.63,415.312,163.807,386.102,296.204,442.107,413.491,243.196,424.204,385.114,338.049,355.228,596.661,400.956,199.913,289.632,511.244,284.93,526.531,346.594,100.369,439.346,248.087,421.723,108.816,506.919,774.37,333.895,656.587
PWY-5989: stearate biosynthesis II (bacteria and plants),48.2379,78.8494,69.7979,125.178,173.163,95.8497,57.7555,63.6711,77.0882,125.468,82.6792,222.736,76.1801,72.6036,67.1481,52.2744,88.7375,117.878,122.347,59.81,163.3,224.694,78.756,179.57,219.27,51.428,39.1425,167.887,93.3482,103.466,70.9149,77.3518,99.6201,59.5988,240.144,72.468,142.959,191.228,136.577,111.159
PWY-6113: superpathway of mycolate biosynthesis,21.1641,69.4737,70.3673,19.2246,0,35.0237,72.5,0,109.727,89.4141,160.425,0,87.2597,27.4098,41.0341,0,0,128.408,120.818,28.0144,30.4729,0,98.4204,29.6603,82.0738,19.7079,0,144.137,29.5714,34.8485,61.505,0,145.418,0,10.027,0,89.137,8.673,0,103.264
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I,302.393,221.342,175.813,336.751,391.73,295.621,273.834,201.866,383.898,242.761,295.618,259.793,438.47,251.91,263.858,442.898,403.823,252.461,334.226,350.855,450.413,278.82,454.069,413.059,323.826,182.904,273.22,465.093,208.156,505.556,232.028,165.006,529.251,150.073,555.054,150.976,340.867,432.926,175.708,323.456
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II,314.06,208.908,177.87,315.323,347.41,282.151,268.125,183.653,372.797,219.753,290.731,231.224,456.36,268.364,243.394,418.87,396.776,230.424,327.517,342.917,454.77,289.001,428.202,397.078,321.734,194.566,276.365,458.89,206.41,521.758,225.321,164.358,558.581,131.627,569.553,139.168,322.357,420.775,153.433,288.678
PWY-6123: inosine-5'-phosphate biosynthesis I,171.415,226.554,148.377,315.974,378.564,325.04,181.293,199.838,289.757,284.574,255.076,280.975,254.792,137.782,278.688,322.014,222.262,252.959,261.059,277.417,317.943,224.096,370.367,417.609,294.884,116.085,231.158,341.413,171.67,413.413,246.249,67.7451,280.798,212.895,311.614,112.434,318.568,523.363,278.834,438.912
PWY-6124: inosine-5'-phosphate biosynthesis II,132.056,216.228,133.291,385.787,598.829,326.772,160.754,144.681,233.101,260.45,247.68,199.004,215.302,122.806,259.981,307.056,194.429,303.846,227.087,260.143,303.011,195.501,296.285,431.09,287.229,105.355,225.454,434.186,156.788,427.349,236.432,47.9882,230.746,184.008,239.709,82.4934,295.9,568.596,271.364,534.965
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II,277.179,288.64,173.041,371.972,481.383,322.334,281.152,384.269,355.006,329.644,306.046,520.912,445.359,173.896,328.201,350.088,378.184,286.545,232.939,398.438,388.361,401.638,554.533,490.57,391.044,188.116,263.819,413.812,263.452,473.648,249.666,159.523,486.759,305.536,518.512,186.908,431.899,514.888,344.286,456.536
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II,335.79,336.944,210.779,422.62,546.459,376.531,358.049,448.63,444.017,381.313,364.568,607.819,538.319,215.807,394.502,454.835,471.391,345.705,302.45,460.825,465.52,479.578,632.352,573.245,452.968,230.865,307.165,469.443,319.376,552.602,306.722,191.097,598.023,352.473,585.312,213.862,485.801,612.356,389.108,520.289
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I,270.165,243.884,152.353,284.336,344.437,310.648,277.451,290.769,329.532,268.199,272.096,501.322,478.015,242.797,346.059,481.668,543.971,257.587,227.67,361.12,317.239,295.288,387.65,438.999,348.331,209.335,274.484,322.562,303.207,424.563,280.885,159.973,462.673,309.872,394.033,182.603,406.289,461.06,303.608,395.614
PWY-6151: S-adenosyl-L-methionine cycle I,328.834,263.385,166.093,300.46,317.056,284.148,353.461,381.038,374.068,322.002,335.733,488.152,520.331,202.245,293.367,526.626,493.263,278.913,331.511,341.791,377.538,443.034,459.941,426.127,351.613,193.525,249.906,302.989,294.672,432.046,297.367,191.272,586.132,271.39,463.877,192.863,443.961,611.166,301.262,367.469
PWY-6163: chorismate biosynthesis from 3-dehydroquinate,305.487,287.245,184.67,405.884,604.179,415.704,345.924,296.129,378.827,308.716,335.759,490.956,453.228,213.776,392.722,570.409,459.236,338.395,315.518,431.29,438.43,322.884,523.864,539.976,397.351,215.09,308.785,470.409,297.766,543.051,332.36,178.424,549.647,294.379,461.225,182.997,471.641,631.825,338.166,589.339
PWY-6168: flavin biosynthesis III (fungi),79.3514,142.025,120.188,272.238,451.516,216.308,164.813,155.589,147.012,181.715,146.737,310.503,104.752,80.6019,162.238,193.044,175.154,276.919,192.666,186.54,299.11,225.262,245.936,385.978,313.749,103.435,157.806,329.81,156.771,171.624,161.95,92.9951,107.646,143.736,291.801,97.002,269.483,413.846,205.002,348.915
PWY-621: sucrose degradation III (sucrose invertase),92.3678,68.4167,78.223,33.392,82.4756,29.7425,82.0595,196.002,163.789,148.423,97.264,347.098,101.519,41.7748,116.548,51.3144,63.8553,41.4708,134.235,69.5033,126.327,164.724,255.392,51.3517,102.16,27.9447,50.5843,56.8727,61.9243,64.0842,33.2856,75.9275,113.609,145.356,117.235,87.0483,79.3003,35.6495,119.892,81.3332
PWY-6263: superpathway of menaquinol-8 biosynthesis II,12.1595,1.83313,0,29.8008,0,5.79502,36.1515,10.1093,0,0,2.50831,4.62777,17.1072,29.2074,17.5849,0,20.8199,0.884484,6.4562,22.9107,12.0216,8.88576,0,13.4362,32.6714,13.3074,20.065,5.78752,25.0637,3.51171,1.09424,0,5.73756,0,7.93942,5.94297,11.2239,2.05312,2.22969,6.47774
PWY-6269: adenosylcobalamin salvage from cobinamide II,0,0,0,1.65838,0,0,0,0,0,0,10.1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40872,0
PWY-6270: isoprene biosynthesis I,210.621,176.29,105.99,135.331,201.104,126.207,245.737,147.791,260.394,142.228,207.146,186.8,293.568,138.248,215.358,369.549,211.609,130.695,214.748,220.447,262.51,248.814,219.295,184.716,196.553,98.3934,162.167,160.476,144.479,223.967,123.342,108.115,352.733,130.721,347.383,113.626,302.231,102.275,167.491,238.923
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis,314.06,208.908,177.87,315.323,347.41,282.151,268.125,183.653,372.797,219.753,290.731,231.224,456.36,268.364,243.394,418.87,396.776,230.424,327.517,342.917,454.77,289.001,428.202,397.078,321.734,194.566,276.365,458.89,206.41,521.758,225.321,164.358,558.581,131.627,569.553,139.168,322.357,420.775,153.433,288.678
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate),115.396,225.934,121.437,438.355,514.495,434.321,149.56,210.503,173.403,187.033,277.022,252.635,235.263,117.729,284.139,135.183,280.221,404.175,217.237,273.997,353.155,245.408,283.528,584.601,288.196,124.169,237.387,488.027,179.951,481.508,231.424,90.2629,311.869,210.141,422.577,82.361,479.942,540.467,337.983,676.796
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli),7.61905,28.7166,44.3823,5.93728,0,11.563,31.8473,0,61.9894,41.8706,86.8024,4.84703,32.1867,7.26314,18.7699,0,0,54.6054,67.8869,8.77331,10.2352,0,40.1148,9.57219,31.3374,8.28336,8.97588,57.695,10.878,11.9298,28.6458,0,93.2375,0,3.0192,0,27.0579,2.61597,0,37.1878
PWY-6285: superpathway of fatty acids biosynthesis (E. coli),14.4715,51.7746,66.9032,11.7227,0,22.5266,54.7428,0,95.9921,70.2908,135.45,9.54242,58.108,0,35.5404,0,0,96.655,105.535,17.1018,19.9313,0,71.3604,18.8361,57.282,15.6829,17.328,103.292,20.6954,23.3112,51.7594,0,120.661,0,5.99936,0,51.6512,5.21026,0,70.4579
PWY-6305: putrescine biosynthesis IV,2.32622,11.3795,0,32.5326,20.2929,11.0235,11.284,23.2056,9.01001,17.8088,9.77279,8.52298,14.0865,10.1056,4.50694,33.0688,22.418,13.912,12.01,41.4601,27.1358,8.39287,18.2543,4.21313,14.5703,7.38926,4.00157,12.1765,7.72908,3.40643,5.60174,0,4.67803,9.64286,38.8431,13.2666,32.2839,12.0335,9.71906,9.91279
"PWY-6307: L-tryptophan degradation X (mammalian, via tryptamine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-6313: serotonin degradation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-6317: galactose degradation I (Leloir pathway),140.134,142.817,82.9088,136.638,175.898,95.4708,131.807,211.346,201.37,198.702,153.133,313.944,189.245,39.0572,163.63,398.666,151.839,166.559,140.291,145.154,205.487,269.384,272.962,176.674,186.164,64.0183,121.894,162.366,103.867,160.504,111.475,59.2675,198.231,161.274,233.572,112.516,178.902,205.598,184.616,184.735
"PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)",0,0,0,0,0,0,0,0,3.8082,0,0,0,0,0,0,0,0,0,0,0,17.8182,0,0,0,1.46508,0,0,0,0,0,0,0,0,0,1.70098,0,0,0,2.23482,0
PWY-6353: purine nucleotides degradation II (aerobic),20.5955,7.68443,3.60988,18.0791,0,9.81165,13.7268,0,11.0268,13.5487,30.9703,0,8.35511,0,13.8078,24.9868,13.0401,17.0918,22.1512,25.902,24.3697,3.85437,8.91684,5.70909,6.51403,2.30789,2.56402,3.88709,10.9133,45.273,8.26356,21.7041,4.73172,5.01431,8.41108,0,18.8272,9.21202,32.9542,10.5923
PWY-6385: peptidoglycan biosynthesis III (mycobacteria),153.176,277.143,128.683,399.967,601.372,386.963,208.406,240.537,282.737,232.771,340.598,337.605,330.282,124.187,280.496,337.369,465.961,349.081,261.66,368.517,307.669,258.133,367.985,490.666,337.835,156.785,255.074,467.257,183.53,507.234,282.072,78.6715,412.1,230.321,346.195,83.9192,402.419,632.543,332.112,598.13
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing),375.064,354.176,220.835,454.308,645.229,467.335,418.679,405.336,471.202,404.01,415.662,593.858,631.198,284.169,455.621,757.43,668.078,411.552,379.408,506.7,501.263,425.661,618.462,598.381,462.51,256.374,345.691,538.601,358.036,638.52,381.465,191.365,757.916,326.364,566.971,217.799,554.563,754.379,422.009,669.88
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing),373.826,348.675,219.171,451.077,641.108,466.029,414.845,394.455,469.34,399.941,403.256,583.714,626.978,271.061,449.423,751.168,667.404,410.147,376.302,498.693,492.786,418.506,603.528,590.492,457.115,252.082,348.847,531.203,353.134,628.19,375.848,189.51,752.537,323.79,559.561,215.123,545.615,743.194,413.316,660.124
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium),101.174,66.0942,44.0261,45.6754,73.9438,18.948,65.0164,37.4855,112.42,77.0826,59.5329,161.112,82.1534,0,135.541,158.019,34.215,30.1397,41.0881,30.702,112.753,179.118,151.815,61.6403,92.9544,10.6451,50.1414,18.9977,65.9723,108.885,51.6261,40.9758,57.4398,85.3958,160.704,46.8831,141.02,17.2238,79.0681,101.589
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation,8.22326,0,4.57636,1.90929,0.859903,4.70991,7.04131,1.8651,4.7567,0,13.4899,2.09129,12.1966,18.4266,10.9013,1.00136,29.0461,3.57998,4.17622,2.65409,5.00971,1.04186,0,1.28948,0.934816,1.9861,4.87924,1.46901,4.36311,0.258852,1.96831,4.49646,26.2389,1.10191,2.5809,2.07922,9.28859,0,1.49232,0.344042
PWY-6519: 8-amino-7-oxononanoate biosynthesis I,19.9724,68.4849,70.0594,77.0909,70.9192,35.4929,11.2767,52.6232,34.3921,54.3145,37.791,209.541,19.6578,29.2626,31.1531,108.301,39.0809,48.5866,47.0339,82.2989,59.6214,201.834,24.039,101.228,158.896,25.6441,26.4696,53.5637,72.3305,92.5708,51.1288,74.3684,51.4698,28.9055,95.6309,33.0279,39.3566,117.363,76.8952,80.004
